2/22/13	4599.50	4598.88
2/21/13	4603.36	4654.56
2/20/13	4687.99	4586.08
2/19/13	4583.08	4665.05
2/18/13	4668.71	4703.96
2/8/13	4680.39	4615.72
2/7/13	4615.93	4546.79
2/6/13	4544.56	4512.24
2/5/13	4507.66	4427.58
2/4/13	4440.97	4501.95
2/1/13	4499.35	4457.09
1/31/13	4471.13	4520.20
1/30/13	4513.25	4515.24
1/29/13	4524.99	4490.33
1/28/13	4489.93	4402.83
1/25/13	4399.36	4396.17
1/24/13	4401.51	4500.37
1/23/13	4494.84	4477.42
1/22/13	4488.15	4549.11
1/21/13	4556.99	4572.34
1/18/13	4566.37	4517.36
1/17/13	4502.45	4540.36
1/16/13	4554.52	4546.24
1/15/13	4548.86	4465.58
1/14/13	4458.10	4269.62
1/11/13	4272.70	4345.38
1/10/13	4337.44	4308.62
1/9/13	4312.19	4273.29
1/8/13	4270.25	4205.76
1/7/13	4205.12	4163.78
1/4/13	4172.74	4253.42
12/31/12	4236.60	4195.72
12/28/12	4191.09	4146.82
12/27/12	4145.52	4181.66
12/26/12	4169.17	4105.93
12/25/12	4105.99	4010.10
12/24/12	4019.75	3990.49
12/21/12	3993.13	3981.16
12/20/12	3981.38	3964.38
12/19/12	3976.76	3935.68
12/18/12	3943.01	3942.86
12/17/12	3950.18	3965.04
12/14/12	3962.54	3800.13
12/13/12	3808.60	3838.60
12/12/12	3848.22	3853.63
12/11/12	3853.84	3872.67
12/10/12	3883.67	3830.30
12/7/12	3826.26	3757.18
12/6/12	3758.60	3779.92
12/5/12	3780.13	3635.25
12/4/12	3639.55	3579.62
12/3/12	3590.61	3673.52
11/30/12	3678.21	3631.91
11/29/12	3632.55	3655.47
11/28/12	3656.60	3706.24
11/27/12	3723.59	3799.82
11/26/12	3817.89	3871.45
11/23/12	3878.38	3876.26
11/22/12	3871.15	3900.87
11/21/12	3922.74	3889.12
11/20/12	3891.32	3908.11
11/19/12	3900.33	3902.37
11/16/12	3906.70	3919.73
11/15/12	3929.18	3961.37
11/14/12	3980.01	3972.96
11/13/12	3973.29	4050.76
11/12/12	4053.51	4058.53
11/9/12	4054.25	4069.67
11/8/12	4075.00	4142.65
11/7/12	4175.03	4176.93
11/6/12	4176.90	4196.82
11/5/12	4202.15	4224.59
11/2/12	4237.02	4243.98
11/1/12	4247.09	4180.38
10/31/12	4177.88	4154.19
10/30/12	4159.57	4164.52
10/29/12	4172.11	4146.79
10/26/12	4161.01	4236.47
10/25/12	4244.32	4278.03
10/24/12	4278.62	4289.90
10/23/12	4312.64	4373.29
10/22/12	4374.69	4345.91
10/19/12	4361.85	4377.24
10/18/12	4373.30	4306.99
10/17/12	4299.49	4304.18
10/16/12	4290.56	4268.26
10/15/12	4273.73	4309.51
10/12/12	4310.06	4347.70
10/11/12	4336.52	4378.76
10/10/12	4393.56	4337.60
10/9/12	4341.77	4239.85
10/8/12	4228.80	4267.99
9/28/12	4264.83	4140.86
9/27/12	4163.02	4054.61
9/26/12	4057.75	4148.62
9/25/12	4150.43	4164.24
9/24/12	4171.47	4114.51
9/21/12	4136.48	4173.03
9/20/12	4188.48	4293.42
9/19/12	4306.74	4276.22
9/18/12	4271.31	4276.15
9/17/12	4296.96	4392.20
9/14/12	4401.45	4432.73
9/13/12	4399.95	4459.57
