1	6/23/10	29.01	31.74	29.0	30.37	18114020	29.01	002438	江苏神通	SZ
2	6/24/10	30.79	31.63	29.0	29.33	11588304	30.79	002438	江苏神通	SZ
3	6/25/10	29.96	30.35	27.13	27.41	7710048	29.96	002438	江苏神通	SZ
4	6/28/10	26.95	28.25	26.58	27.8	4201359	26.95	002438	江苏神通	SZ
5	6/29/10	27.3	27.75	25.2	25.75	4041328	27.3	002438	江苏神通	SZ
6	6/30/10	25.75	25.75	24.45	25.57	2512880	25.75	002438	江苏神通	SZ
7	7/1/10	25.2	25.87	24.76	25.03	2093704	25.2	002438	江苏神通	SZ
8	7/2/10	24.83	26.29	24.51	25.91	3219443	24.83	002438	江苏神通	SZ
9	7/5/10	25.48	26.15	24.91	25.13	2287724	25.48	002438	江苏神通	SZ
10	7/6/10	25.31	26.38	25.0	26.1	3115133	25.31	002438	江苏神通	SZ
11	7/7/10	25.9	26.38	25.71	25.91	2162697	25.9	002438	江苏神通	SZ
12	7/8/10	25.99	26.08	25.0	25.12	2215820	25.99	002438	江苏神通	SZ
13	7/9/10	24.94	26.1	24.81	25.74	2376698	24.94	002438	江苏神通	SZ
14	7/12/10	25.95	26.5	25.7	25.83	2276668	25.95	002438	江苏神通	SZ
15	7/13/10	25.6	26.65	24.85	26.33	3381367	25.6	002438	江苏神通	SZ
16	7/14/10	26.06	26.95	26.04	26.67	3014874	26.06	002438	江苏神通	SZ
17	7/15/10	26.48	26.75	25.3	25.5	2508299	26.48	002438	江苏神通	SZ
18	7/16/10	25.45	25.89	25.05	25.55	1751204	25.45	002438	江苏神通	SZ
19	7/19/10	25.58	25.83	25.21	25.67	1579562	25.58	002438	江苏神通	SZ
20	7/20/10	25.8	26.32	25.51	26.2	2403449	25.8	002438	江苏神通	SZ
21	7/21/10	26.82	28.82	26.82	28.82	7158321	26.82	002438	江苏神通	SZ
22	7/22/10	28.37	28.66	27.84	28.33	5067569	28.37	002438	江苏神通	SZ
23	7/23/10	28.27	28.58	27.82	28.36	2927105	28.27	002438	江苏神通	SZ
24	7/26/10	28.36	29.2	28.05	28.59	3774653	28.36	002438	江苏神通	SZ
25	7/27/10	28.62	28.86	27.77	28.0	2393008	28.62	002438	江苏神通	SZ
26	7/28/10	27.85	28.47	27.85	28.43	1911226	27.85	002438	江苏神通	SZ
27	7/29/10	28.47	29.23	28.11	28.8	3099749	28.47	002438	江苏神通	SZ
28	7/30/10	28.69	28.7	28.1	28.3	1549761	28.69	002438	江苏神通	SZ
29	8/2/10	28.38	29.7	28.3	29.3	2964680	28.38	002438	江苏神通	SZ
30	8/3/10	29.21	29.66	28.85	28.85	2405301	29.21	002438	江苏神通	SZ
31	8/4/10	30.77	31.74	30.01	30.66	6627542	30.77	002438	江苏神通	SZ
32	8/5/10	30.07	31.11	29.8	30.09	3604437	30.07	002438	江苏神通	SZ
33	8/6/10	30.1	30.75	29.91	30.64	1994686	30.1	002438	江苏神通	SZ
34	8/9/10	30.6	31.25	30.44	30.79	2104903	30.6	002438	江苏神通	SZ
35	8/10/10	30.8	30.94	29.01	29.05	2559692	30.8	002438	江苏神通	SZ
36	8/11/10	28.89	29.8	28.85	29.79	1601609	28.89	002438	江苏神通	SZ
37	8/12/10	29.4	31.1	29.11	30.18	3113070	29.4	002438	江苏神通	SZ
38	8/13/10	30.0	30.48	29.41	30.0	2549275	30.0	002438	江苏神通	SZ
39	8/16/10	30.05	30.6	29.79	30.4	1707730	30.05	002438	江苏神通	SZ
40	8/17/10	30.37	30.79	30.02	30.6	2126770	30.37	002438	江苏神通	SZ
41	8/18/10	30.69	31.2	29.9	30.92	2992590	30.69	002438	江苏神通	SZ
42	8/19/10	30.92	31.09	30.5	30.7	1691340	30.92	002438	江苏神通	SZ
43	8/20/10	30.76	30.8	29.8	29.95	1583522	30.76	002438	江苏神通	SZ
44	8/23/10	29.8	30.15	29.56	30.0	955171	29.8	002438	江苏神通	SZ
