1	6/23/10	34.88	35.0	31.3	32.08	15904409	34.88	002439	启明星辰	SZ
2	6/24/10	34.03	35.29	33.81	35.29	7015555	34.03	002439	启明星辰	SZ
3	6/25/10	34.6	34.95	32.0	32.7	10378329	34.6	002439	启明星辰	SZ
4	6/28/10	33.0	35.97	32.82	35.97	10549196	33.0	002439	启明星辰	SZ
5	6/29/10	35.32	38.41	34.8	37.88	10685084	35.32	002439	启明星辰	SZ
6	6/30/10	37.48	37.48	35.0	36.41	6390135	37.48	002439	启明星辰	SZ
7	7/1/10	36.35	38.2	35.54	35.6	6267027	36.35	002439	启明星辰	SZ
8	7/2/10	34.5	34.5	32.04	32.25	6207194	34.5	002439	启明星辰	SZ
9	7/5/10	30.8	31.66	30.01	30.99	3478527	30.8	002439	启明星辰	SZ
10	7/6/10	30.61	31.88	30.6	31.45	3574687	30.61	002439	启明星辰	SZ
11	7/7/10	31.25	32.27	30.0	31.71	3974236	31.25	002439	启明星辰	SZ
12	7/8/10	31.0	32.68	30.5	32.28	4212821	31.0	002439	启明星辰	SZ
13	7/9/10	32.0	33.1	31.08	32.36	3710296	32.0	002439	启明星辰	SZ
14	7/12/10	32.05	32.54	31.86	32.1	2230834	32.05	002439	启明星辰	SZ
15	7/13/10	31.85	31.85	30.81	30.9	1944259	31.85	002439	启明星辰	SZ
16	7/14/10	30.7	33.9	30.7	32.4	3233341	30.7	002439	启明星辰	SZ
17	7/15/10	32.16	33.32	31.75	31.89	2408276	32.16	002439	启明星辰	SZ
18	7/16/10	31.5	32.5	31.21	32.16	1467894	31.5	002439	启明星辰	SZ
19	7/19/10	31.78	32.95	31.72	32.75	1486361	31.78	002439	启明星辰	SZ
20	7/20/10	32.6	33.45	32.43	33.03	2359597	32.6	002439	启明星辰	SZ
21	7/21/10	33.0	33.68	32.82	33.07	1759990	33.0	002439	启明星辰	SZ
22	7/22/10	32.9	33.3	32.31	33.21	1651774	32.9	002439	启明星辰	SZ
23	7/23/10	32.98	33.28	32.29	32.7	1597101	32.98	002439	启明星辰	SZ
24	7/26/10	32.75	32.97	32.43	32.86	1225974	32.75	002439	启明星辰	SZ
25	7/27/10	32.92	32.92	32.18	32.19	1258492	32.92	002439	启明星辰	SZ
26	7/28/10	32.19	32.19	32.19	32.19	0	32.19	002439	启明星辰	SZ
27	7/29/10	32.84	33.85	32.8	33.26	3470441	32.84	002439	启明星辰	SZ
28	7/30/10	33.0	33.05	32.3	32.55	1930984	33.0	002439	启明星辰	SZ
29	8/2/10	32.6	33.3	32.54	33.13	1670878	32.6	002439	启明星辰	SZ
30	8/3/10	33.23	33.72	33.0	33.05	1877297	33.23	002439	启明星辰	SZ
31	8/4/10	33.05	35.0	33.05	34.6	3191474	33.05	002439	启明星辰	SZ
32	8/5/10	34.45	34.7	33.72	34.08	1799741	34.45	002439	启明星辰	SZ
33	8/6/10	33.94	35.0	33.84	34.68	1668876	33.94	002439	启明星辰	SZ
34	8/9/10	34.68	35.4	34.33	34.79	1900027	34.68	002439	启明星辰	SZ
35	8/10/10	34.78	34.81	33.31	33.35	1940242	34.78	002439	启明星辰	SZ
36	8/11/10	33.2	33.59	32.6	33.0	1419949	33.2	002439	启明星辰	SZ
37	8/12/10	32.6	33.29	32.45	32.53	1024760	32.6	002439	启明星辰	SZ
38	8/13/10	33.0	33.69	32.66	33.21	1014175	33.0	002439	启明星辰	SZ
39	8/16/10	33.29	33.73	33.12	33.55	1279730	33.29	002439	启明星辰	SZ
40	8/17/10	33.54	34.37	33.5	33.76	1384178	33.54	002439	启明星辰	SZ
41	8/18/10	33.76	33.8	32.85	33.03	1333358	33.76	002439	启明星辰	SZ
42	8/19/10	33.03	34.09	33.03	33.78	2157963	33.03	002439	启明星辰	SZ
43	8/20/10	33.61	35.99	33.51	35.2	4198700	33.61	002439	启明星辰	SZ
44	8/23/10	35.18	36.08	35.03	35.5	2625727	35.18	002439	启明星辰	SZ
45	8/24/10	35.21	35.5	34.58	35.42	1447778	35.21	002439	启明星辰	SZ
46	8/25/10	35.09	36.84	34.88	35.08	2562571	35.09	002439	启明星辰	SZ
47	8/26/10	34.98	35.52	34.63	35.19	1551412	34.98	002439	启明星辰	SZ
48	8/27/10	35.0	35.6	34.6	35.35	948987	35.0	002439	启明星辰	SZ
49	8/30/10	35.37	36.48	35.2	36.25	1597083	35.37	002439	启明星辰	SZ
50	8/31/10	36.05	36.9	35.6	36.65	1529831	36.05	002439	启明星辰	SZ
51	9/1/10	36.5	37.38	35.0	35.48	1597153	36.5	002439	启明星辰	SZ
52	9/2/10	35.62	37.0	35.42	36.78	1373418	35.62	002439	启明星辰	SZ
53	9/3/10	37.42	40.45	37.42	38.33	3149019	37.42	002439	启明星辰	SZ
54	9/6/10	38.6	38.6	36.3	36.92	1796962	38.6	002439	启明星辰	SZ
55	9/7/10	37.0	38.16	36.45	37.9	863450	37.0	002439	启明星辰	SZ
56	9/8/10	37.6	37.98	37.3	37.66	908109	37.6	002439	启明星辰	SZ
57	9/9/10	37.3	38.88	37.06	37.2	1152865	37.3	002439	启明星辰	SZ
58	9/10/10	37.05	38.25	37.03	37.95	1091419	37.05	002439	启明星辰	SZ
59	9/13/10	37.5	38.44	37.5	38.3	660128	37.5	002439	启明星辰	SZ
60	9/14/10	38.5	40.1	38.13	39.83	1544554	38.5	002439	启明星辰	SZ
61	9/15/10	39.43	43.2	39.43	40.91	2565009	39.43	002439	启明星辰	SZ
62	9/16/10	40.45	41.18	39.11	39.6	1120974	40.45	002439	启明星辰	SZ
63	9/17/10	39.55	41.5	39.3	39.75	914231	39.55	002439	启明星辰	SZ
64	9/20/10	39.39	39.55	37.41	38.06	980292	39.39	002439	启明星辰	SZ
65	9/21/10	38.25	39.35	37.7	37.7	668287	38.25	002439	启明星辰	SZ
66	9/27/10	37.7	37.7	35.2	36.65	3233162	37.7	002439	启明星辰	SZ
67	9/28/10	36.6	38.0	36.4	37.22	1673998	36.6	002439	启明星辰	SZ
68	9/29/10	37.0	37.5	35.89	36.21	1394677	37.0	002439	启明星辰	SZ
69	9/30/10	36.31	37.78	36.3	37.61	948210	36.31	002439	启明星辰	SZ
70	10/8/10	37.4	38.4	37.15	37.9	1039090	37.4	002439	启明星辰	SZ
71	10/11/10	37.63	38.26	36.0	36.1	1557083	37.63	002439	启明星辰	SZ
72	10/12/10	36.46	36.91	35.27	35.69	1616873	36.46	002439	启明星辰	SZ
73	10/13/10	35.77	35.77	34.78	35.58	1505724	35.77	002439	启明星辰	SZ
74	10/14/10	35.75	36.97	35.75	35.77	1376353	35.75	002439	启明星辰	SZ
75	10/15/10	36.68	36.7	35.3	35.9	1161663	36.68	002439	启明星辰	SZ
76	10/18/10	35.86	35.98	34.03	35.0	813491	35.86	002439	启明星辰	SZ
77	10/19/10	35.25	36.63	34.75	36.26	784273	35.25	002439	启明星辰	SZ
78	10/20/10	35.5	37.2	35.43	36.32	999858	35.5	002439	启明星辰	SZ
79	10/21/10	36.33	36.6	35.68	36.12	536093	36.33	002439	启明星辰	SZ
80	10/22/10	36.8	37.08	36.12	36.62	849183	36.8	002439	启明星辰	SZ
81	10/25/10	37.29	38.35	37.09	38.1	1525368	37.29	002439	启明星辰	SZ
82	10/26/10	38.0	40.23	38.0	38.36	1703070	38.0	002439	启明星辰	SZ
83	10/27/10	38.0	38.35	37.6	37.94	829124	38.0	002439	启明星辰	SZ
84	10/28/10	37.99	39.59	37.98	38.83	1016228	37.99	002439	启明星辰	SZ
85	10/29/10	38.6	39.45	38.6	39.19	773173	38.6	002439	启明星辰	SZ
86	11/1/10	39.34	40.05	39.0	39.65	1137272	39.34	002439	启明星辰	SZ
87	11/2/10	39.95	39.95	38.15	38.15	1281924	39.95	002439	启明星辰	SZ
88	11/3/10	38.15	38.15	38.15	38.15	0	38.15	002439	启明星辰	SZ
89	11/4/10	38.4	39.0	37.66	38.5	840143	38.4	002439	启明星辰	SZ
90	11/5/10	38.58	38.93	37.85	38.2	728254	38.58	002439	启明星辰	SZ
91	11/8/10	38.88	40.61	38.4	40.2	1468084	38.88	002439	启明星辰	SZ
92	11/9/10	40.2	41.36	39.86	40.42	1275909	40.2	002439	启明星辰	SZ
93	11/10/10	41.0	42.7	40.42	41.51	1392520	41.0	002439	启明星辰	SZ
94	11/11/10	41.15	41.9	40.5	40.8	1054350	41.15	002439	启明星辰	SZ
